0,1,2,3,4,5,6,7,8,9,10
5826.0,2011,17,1,0,0,2,19.68,23.485,59,23.9994
5832.0,2011,14,2,0,1,1,31.16,34.85,52,12.998
5833.0,2012,7,2,0,1,1,22.96,26.515,83,11.0014
5834.0,2012,20,2,0,1,1,20.5,24.24,36,30.0026
5837.0,2012,11,1,0,0,1,13.12,14.395,45,26.0027
5841.0,2011,14,3,0,1,1,30.34,33.335,51,22.0028
5843.0,2011,21,2,0,1,1,17.22,21.21,67,11.0014
5844.0,2011,8,1,0,1,1,13.12,16.665,57,6.0032
5847.0,2012,19,3,0,0,1,28.7,31.82,45,11.0014
5854.0,2012,1,1,0,1,2,17.22,21.21,82,22.0028
5857.0,2011,11,2,0,1,2,22.14,25.76,52,6.0032
5862.0,2012,15,1,0,0,1,14.76,15.91,32,35.0008
5868.0,2012,1,3,0,1,1,22.96,26.515,73,6.0032
5873.0,2011,4,3,0,0,3,26.24,28.03,94,12.998
5881.0,2012,5,2,0,1,3,19.68,23.485,82,11.0014
5882.0,2012,20,3,0,0,2,28.7,33.335,84,11.0014
5883.0,2011,4,1,0,1,1,13.94,16.665,71,12.998
5887.0,2011,21,2,0,0,1,27.06,31.06,74,15.0013
5894.0,2012,11,2,0,0,1,25.42,31.06,38,6.0032
5900.0,2011,21,4,0,1,2,13.12,15.91,45,11.0014
5903.0,2012,4,4,0,1,2,16.4,20.455,87,8.9981
5907.0,2012,17,2,0,1,1,27.06,31.06,31,8.9981
5908.0,2011,3,1,0,0,2,18.86,22.725,94,12.998
5909.0,2011,3,4,0,1,1,14.76,18.94,81,0
5913.0,2011,9,2,0,1,2,22.14,25.76,88,16.9979
5914.0,2011,19,3,0,0,1,21.32,25,68,8.9981
5917.0,2012,11,4,0,1,2,28.7,32.575,70,7.0015
5921.0,2011,18,2,0,1,1,22.96,26.515,26,19.0012
5923.0,2011,9,3,0,0,1,30.34,34.09,58,19.0012
5925.0,2011,8,3,0,1,1,30.34,33.335,51,12.998
5926.0,2011,22,4,0,1,1,23.78,27.275,56,23.9994
5932.0,2011,11,4,0,1,3,21.32,25,94,16.9979
5936.0,2011,13,3,0,0,1,29.52,34.85,74,16.9979
5937.0,2012,5,1,0,0,1,11.48,14.395,81,7.0015
5938.0,2011,13,1,0,1,2,21.32,25,42,6.0032
5940.0,2011,6,3,0,1,3,29.52,34.09,66,32.9975
5943.0,2011,7,3,0,1,1,24.6,27.275,88,16.9979
5946.0,2012,12,4,0,1,3,19.68,23.485,48,16.9979
5953.0,2011,16,3,0,1,1,36.9,42.425,42,19.9995
5957.0,2012,21,1,0,1,1,13.12,15.91,57,11.0014
5958.0,2011,10,2,0,1,2,22.14,25.76,49,22.0028
5963.0,2011,0,3,0,1,1,28.7,33.335,79,8.9981
5968.0,2011,21,3,0,0,1,30.34,33.335,48,12.998
5972.0,2012,17,1,0,1,1,14.76,17.425,23,12.998
5977.0,2012,14,4,0,1,1,17.22,21.21,35,7.0015
5981.0,2012,20,1,0,0,1,18.04,21.97,47,15.0013
5983.0,2012,7,1,0,1,2,8.2,11.365,69,6.0032
5984.0,2011,21,2,0,0,2,18.04,21.97,94,0
5987.0,2011,0,4,1,0,1,20.5,24.24,94,0
5990.0,2011,3,2,0,1,1,14.76,17.425,66,12.998
5992.0,2011,7,3,0,1,1,26.24,29.545,78,19.9995
5993.0,2011,4,3,0,0,1,27.06,31.06,69,6.0032
5999.0,2012,18,2,0,0,1,21.32,25,52,19.9995
6000.0,2011,15,4,0,1,1,22.96,26.515,37,7.0015
6002.0,2011,14,1,0,1,2,8.2,9.85,40,16.9979
6003.0,2011,0,2,0,1,2,22.96,26.515,88,0
6006.0,2012,11,3,0,1,1,34.44,36.365,28,19.9995
6016.0,2012,10,3,0,1,1,36.9,42.425,42,12.998
6021.0,2011,4,3,0,1,2,20.5,24.24,77,11.0014
6024.0,2011,6,1,0,1,2,5.74,8.335,63,7.0015
6031.0,2012,8,2,0,1,1,23.78,27.275,83,0
6032.0,2012,9,1,0,0,1,4.92,6.82,54,12.998
6039.0,2012,5,4,1,0,1,15.58,19.695,87,0
6042.0,2012,1,3,0,1,1,29.52,34.85,79,0
6043.0,2012,18,4,0,1,1,13.12,16.665,42,7.0015
6047.0,2011,5,3,0,0,1,27.06,31.06,74,0
6049.0,2012,11,1,0,1,1,10.66,12.88,41,11.0014
6051.0,2011,16,3,0,0,1,29.52,33.335,51,19.9995
6052.0,2011,15,2,0,1,1,25.42,31.06,41,15.0013
6056.0,2012,17,3,0,1,1,32.8,37.12,52,19.0012
6063.0,2012,9,1,0,1,2,9.02,13.635,69,0
6064.0,2011,2,3,0,0,1,18.04,21.97,82,16.9979
6065.0,2012,20,4,0,1,1,21.32,25,77,12.998
6067.0,2012,16,3,0,0,1,35.26,39.395,41,15.0013
6070.0,2012,0,3,0,1,2,27.06,30.305,83,8.9981
6071.0,2011,0,4,0,1,2,18.86,22.725,94,0
6075.0,2011,22,4,0,1,1,25.42,28.79,83,12.998
6084.0,2012,3,4,0,1,2,14.76,18.94,93,0
6085.0,2012,22,4,0,1,1,11.48,14.395,75,7.0015
6091.0,2011,15,3,0,1,1,34.44,37.88,41,19.9995
6093.0,2012,13,1,0,1,1,10.66,10.605,33,35.0008
6098.0,2012,5,2,0,1,1,22.96,26.515,68,22.0028
6101.0,2012,19,2,0,1,2,17.22,21.21,77,8.9981
6104.0,2012,8,2,0,0,1,23.78,27.275,64,11.0014
6106.0,2011,12,3,0,1,1,33.62,39.395,56,12.998
6110.0,2011,0,2,0,0,1,28.7,32.575,65,0
6113.0,2012,23,4,1,0,2,22.14,25.76,77,15.0013
6115.0,2012,13,2,0,1,1,22.14,25.76,39,30.0026
6117.0,2011,0,4,0,1,1,13.12,16.665,87,6.0032
6118.0,2011,6,1,0,0,1,16.4,20.455,17,27.9993
6123.0,2011,20,4,0,1,1,11.48,13.635,48,12.998
6125.0,2012,21,1,0,1,1,18.04,21.97,67,8.9981
6135.0,2011,16,4,0,1,3,17.22,21.21,94,12.998
6137.0,2012,18,4,0,0,1,16.4,20.455,87,7.0015
6142.0,2011,1,1,0,1,1,8.2,11.365,44,6.0032
6144.0,2012,10,2,0,1,1,21.32,25,36,22.0028
6146.0,2012,10,1,0,1,1,21.32,25,72,8.9981
6153.0,2012,1,1,0,0,1,13.94,16.665,42,12.998
6156.0,2012,4,2,0,1,3,22.96,26.515,88,15.0013
6158.0,2011,16,1,0,1,1,10.66,15.15,23,0
6161.0,2011,8,3,0,1,1,25.42,29.545,78,12.998
6163.0,2011,8,1,0,0,1,9.02,10.605,55,19.0012
6165.0,2012,13,1,0,1,1,15.58,19.695,40,15.0013
6168.0,2012,6,3,0,0,1,24.6,28.03,83,15.0013
6169.0,2011,5,3,0,1,3,22.14,25.76,88,23.9994
6171.0,2011,23,1,0,1,2,9.84,12.12,70,8.9981
6173.0,2012,10,2,0,0,1,17.22,21.21,28,16.9979
6175.0,2011,21,3,0,1,1,27.06,29.545,89,0
6178.0,2011,7,4,0,1,2,18.86,22.725,94,12.998
6180.0,2012,22,4,0,0,1,13.12,16.665,57,7.0015
6184.0,2012,17,3,0,1,1,29.52,32.575,42,12.998
6185.0,2011,4,4,0,1,1,16.4,20.455,87,7.0015
6188.0,2012,6,4,0,1,2,15.58,19.695,82,16.9979
6189.0,2012,23,4,0,1,1,10.66,13.635,60,8.9981
6196.0,2012,21,3,0,1,2,29.52,34.85,74,0
6200.0,2012,3,3,0,1,1,30.34,34.85,66,8.9981
6201.0,2011,21,1,0,1,1,5.74,5.305,33,31.0009
6208.0,2012,10,1,0,1,1,9.02,10.605,51,15.0013
6212.0,2011,2,2,0,1,1,28.7,33.335,79,11.0014
6215.0,2012,16,3,0,1,2,35.26,39.395,41,15.0013
6218.0,2011,0,4,0,1,1,20.5,24.24,72,12.998
6220.0,2012,19,3,0,0,2,28.7,33.335,84,15.0013
6221.0,2011,4,2,0,0,2,20.5,24.24,82,11.0014
6222.0,2011,13,3,0,1,1,33.62,36.365,38,19.0012
6224.0,2012,15,4,0,0,1,17.22,21.21,35,19.9995
6240.0,2012,8,3,0,1,1,22.96,26.515,64,7.0015
6242.0,2011,8,4,0,1,2,18.86,22.725,67,12.998
6244.0,2012,7,4,0,0,2,9.84,12.12,93,8.9981
6247.0,2012,3,4,0,0,2,13.94,15.91,49,16.9979
6249.0,2012,7,3,0,1,1,29.52,34.09,70,6.0032
6251.0,2011,21,2,0,1,2,20.5,24.24,72,8.9981
6252.0,2012,7,1,0,1,1,18.86,22.725,88,12.998
6253.0,2012,18,4,0,1,2,15.58,19.695,43,22.0028
6255.0,2011,10,2,0,1,1,29.52,33.335,51,15.0013
6256.0,2012,15,4,0,0,2,14.76,15.91,46,30.0026
6258.0,2012,6,1,1,0,1,10.66,11.365,41,26.0027
6259.0,2011,10,3,0,1,1,27.88,31.82,69,8.9981
6261.0,2011,7,2,0,1,1,16.4,20.455,82,0
6265.0,2012,8,3,0,0,1,31.98,37.12,62,7.0015
6275.0,2012,8,1,0,1,1,9.84,11.365,65,15.0013
6284.0,2012,2,3,0,1,1,21.32,25,72,6.0032
6290.0,2011,15,1,0,0,1,9.02,9.85,35,23.9994
6292.0,2012,11,4,0,0,1,15.58,19.695,43,12.998
6295.0,2011,18,2,1,0,2,18.86,22.725,67,26.0027
6300.0,2012,22,1,0,0,1,20.5,24.24,77,7.0015
6302.0,2012,4,1,0,1,1,10.66,14.395,56,6.0032
6303.0,2011,9,3,0,1,1,26.24,30.305,69,0
6318.0,2011,0,1,0,1,1,15.58,19.695,37,23.9994
6320.0,2011,3,1,0,1,1,18.86,22.725,67,16.9979
6324.0,2011,9,2,0,1,3,14.76,15.91,87,32.9975
6325.0,2011,3,2,0,1,1,19.68,23.485,63,15.0013
6328.0,2012,23,1,0,1,1,16.4,20.455,76,22.0028
6329.0,2011,1,3,0,0,1,27.06,31.06,54,0
6332.0,2011,2,1,0,1,1,6.56,11.365,64,0
6333.0,2011,14,4,0,0,1,18.86,22.725,55,12.998
6334.0,2011,0,4,0,1,1,14.76,18.94,87,0
6335.0,2012,12,4,0,1,2,16.4,20.455,87,0
6338.0,2011,4,4,0,1,3,20.5,24.24,94,12.998
6341.0,2012,8,3,0,1,2,29.52,33.335,51,6.0032
6349.0,2012,15,4,0,1,1,22.14,25.76,41,22.0028
6352.0,2012,3,2,1,0,1,23.78,27.275,68,12.998
6356.0,2011,12,2,0,1,2,22.14,25.76,64,6.0032
6361.0,2011,12,2,0,0,1,18.86,22.725,38,26.0027
6362.0,2012,9,3,0,1,2,25.42,29.545,78,11.0014
6363.0,2011,9,2,0,1,2,14.76,17.425,76,12.998
6369.0,2012,8,1,0,0,1,4.92,7.575,54,7.0015
6372.0,2011,17,3,0,1,1,31.16,34.85,52,19.0012
6373.0,2011,13,4,0,0,1,19.68,23.485,36,19.0012
6376.0,2012,5,3,0,1,1,27.88,31.82,74,6.0032
6381.0,2011,0,1,0,0,2,7.38,9.85,51,11.0014
6384.0,2011,16,3,0,0,1,31.16,34.09,45,19.0012
6387.0,2012,12,2,0,1,2,25.42,31.06,57,15.0013
6389.0,2012,13,3,0,1,1,31.98,34.85,40,11.0014
6392.0,2012,7,4,0,0,2,13.94,17.425,87,6.0032
6400.0,2011,22,3,0,0,3,24.6,27.275,88,32.9975
6403.0,2011,2,1,0,0,2,12.3,14.395,87,12.998
6405.0,2011,19,4,0,1,3,18.86,22.725,88,26.0027
6406.0,2012,22,4,0,1,2,20.5,24.24,82,15.0013
6413.0,2012,0,2,0,0,1,22.96,26.515,64,11.0014
6415.0,2012,7,4,0,1,1,15.58,19.695,83,16.9979
6417.0,2012,15,2,0,0,3,27.06,31.06,74,12.998
6419.0,2012,11,2,0,1,1,22.96,26.515,35,16.9979
6420.0,2012,23,2,0,1,1,17.22,21.21,30,19.0012
6422.0,2012,8,2,0,1,1,12.3,14.395,49,15.0013
6423.0,2012,13,3,0,0,1,35.26,39.395,41,7.0015
6424.0,2011,12,4,1,0,1,13.94,14.395,42,31.0009
6425.0,2012,17,4,0,1,2,23.78,27.275,64,22.0028
6429.0,2012,2,1,0,1,1,9.02,11.365,80,8.9981
6431.0,2012,20,1,0,1,1,13.12,17.425,36,0
6432.0,2011,20,2,0,1,2,30.34,35.605,79,16.9979
6433.0,2011,21,3,0,1,1,27.06,31.06,65,12.998
6435.0,2011,21,3,0,1,1,26.24,30.305,73,6.0032
6436.0,2012,15,1,0,0,1,23.78,27.275,37,19.9995
6439.0,2011,10,2,0,1,3,20.5,24.24,82,27.9993
6441.0,2011,23,1,0,0,1,10.66,12.88,93,15.0013
6445.0,2012,5,2,0,0,1,18.86,22.725,67,0
6449.0,2011,11,4,0,1,1,22.96,26.515,63,0
6456.0,2012,21,2,0,0,2,22.96,26.515,43,8.9981
6462.0,2011,2,3,0,1,1,23.78,27.275,78,6.0032
6464.0,2012,3,3,0,1,1,26.24,28.79,89,8.9981
6466.0,2012,0,1,0,1,1,22.14,25.76,60,7.0015
6469.0,2012,19,4,0,0,1,14.76,17.425,93,8.9981
6474.0,2012,16,1,1,0,1,10.66,11.365,35,27.9993
6483.0,2012,17,2,0,1,1,26.24,31.06,38,30.0026
6487.0,2012,20,3,0,1,1,35.26,38.635,39,7.0015
6489.0,2012,9,3,0,1,1,33.62,36.365,36,8.9981
6492.0,2011,14,1,1,0,2,7.38,10.605,43,7.0015
6498.0,2012,3,2,0,1,1,12.3,14.395,49,15.0013
6499.0,2011,18,4,0,1,1,22.14,25.76,64,6.0032
6504.0,2011,9,3,0,1,1,30.34,34.09,58,8.9981
6510.0,2012,4,4,0,0,2,12.3,14.395,81,12.998
6511.0,2011,20,4,0,1,1,21.32,25,68,15.0013
6513.0,2011,2,4,0,1,2,15.58,19.695,94,0
6517.0,2011,6,1,0,1,1,8.2,9.09,32,22.0028
6527.0,2011,4,4,0,0,2,13.94,15.91,87,16.9979
6529.0,2012,23,4,0,1,1,17.22,21.21,58,6.0032
6532.0,2012,12,1,0,1,1,14.76,16.665,34,27.9993
6533.0,2012,4,2,0,1,1,22.14,25.76,64,6.0032
6539.0,2012,14,1,0,1,3,13.12,16.665,81,7.0015
6541.0,2011,22,1,0,1,2,6.56,11.365,69,0
6545.0,2011,11,3,0,0,1,31.16,34.85,55,19.0012
6550.0,2012,20,2,0,1,1,22.96,26.515,49,15.0013
6555.0,2012,3,3,0,0,1,27.06,29.545,89,6.0032
6558.0,2012,11,3,0,1,2,35.26,40.15,47,0
6560.0,2012,2,3,0,1,1,27.88,31.82,79,15.0013
6564.0,2012,19,3,0,0,3,23.78,27.275,88,7.0015
6570.0,2012,4,2,0,1,1,13.12,16.665,66,6.0032
6573.0,2011,16,3,0,0,3,29.52,34.85,74,19.9995
6582.0,2011,17,3,0,0,3,32.8,37.12,49,56.9969
6583.0,2012,7,2,0,1,1,19.68,23.485,77,19.9995
6585.0,2011,14,1,0,1,1,14.76,16.665,40,19.0012
6587.0,2012,6,4,0,1,2,12.3,15.91,61,6.0032
6588.0,2012,5,4,0,0,1,16.4,20.455,82,12.998
6589.0,2012,11,1,0,0,1,13.94,16.665,76,8.9981
6599.0,2011,22,1,0,0,1,10.66,15.15,60,0
6601.0,2012,5,2,0,1,1,18.04,21.97,24,12.998
6605.0,2011,21,1,0,0,2,13.12,15.15,39,15.0013
6609.0,2012,0,2,0,0,1,23.78,27.275,56,8.9981
6611.0,2012,5,1,0,1,1,12.3,16.665,70,0
6615.0,2012,19,1,0,0,1,13.94,18.18,25,0
6621.0,2012,0,2,0,0,1,18.04,21.97,24,15.0013
6626.0,2011,6,4,0,1,3,14.76,17.425,57,15.0013
6629.0,2011,12,1,0,0,1,18.04,21.97,18,32.9975
6632.0,2011,17,4,0,1,1,13.12,16.665,31,8.9981
6637.0,2012,12,3,0,1,3,27.88,31.82,83,30.0026
6644.0,2012,18,1,0,1,1,16.4,20.455,40,15.0013
6645.0,2011,18,1,0,0,1,17.22,21.21,54,11.0014
6647.0,2012,3,3,0,1,1,19.68,23.485,67,8.9981
6650.0,2012,15,1,0,1,2,13.94,17.425,87,6.0032
6654.0,2012,16,2,0,1,1,31.16,34.09,48,11.0014
6656.0,2011,2,3,0,1,2,28.7,33.335,74,11.0014
6658.0,2011,10,1,0,1,1,9.02,9.85,37,22.0028
6667.0,2011,12,1,0,1,1,10.66,11.365,33,22.0028
6671.0,2012,7,3,0,1,1,30.34,34.09,58,19.0012
6674.0,2012,22,3,0,0,2,25.42,29.545,78,11.0014
6683.0,2011,20,3,0,1,1,27.06,31.06,74,8.9981
6685.0,2012,23,4,0,1,1,13.12,15.15,53,15.0013
6686.0,2012,16,4,0,1,1,24.6,31.06,53,8.9981
6691.0,2011,22,2,0,1,1,19.68,23.485,77,6.0032
6692.0,2011,7,1,0,1,1,4.92,7.575,74,8.9981
6694.0,2012,10,1,0,1,2,9.84,12.88,52,6.0032
6695.0,2012,8,1,0,1,1,8.2,9.85,64,16.9979
6704.0,2011,11,4,0,0,1,17.22,21.21,58,6.0032
6706.0,2011,7,3,0,1,1,30.34,34.09,62,0
6707.0,2012,3,4,0,1,1,10.66,13.635,75,8.9981
6709.0,2012,0,4,0,1,1,18.86,22.725,72,7.0015
6718.0,2012,23,2,0,1,1,20.5,24.24,59,0
6719.0,2012,17,1,0,1,2,14.76,17.425,34,12.998
6723.0,2012,16,4,0,1,2,29.52,33.335,58,0
6744.0,2011,15,4,0,1,2,24.6,28.79,78,11.0014
6750.0,2012,13,3,0,1,1,37.72,41.665,33,15.0013
6751.0,2011,14,1,0,1,2,14.76,18.18,57,6.0032
6754.0,2011,9,1,0,0,3,8.2,11.365,100,6.0032
6756.0,2012,3,3,0,1,1,26.24,30.305,69,7.0015
6759.0,2012,5,4,0,0,1,22.14,25.76,83,12.998
6760.0,2011,23,1,0,0,1,15.58,19.695,40,19.9995
6763.0,2011,3,2,0,1,1,15.58,19.695,66,19.0012
6764.0,2011,0,2,0,1,1,28.7,33.335,79,11.0014
6765.0,2012,2,2,0,0,1,18.86,22.725,59,8.9981
6776.0,2011,8,4,0,1,1,13.12,16.665,93,7.0015
6778.0,2012,8,2,0,1,2,26.24,28.79,89,12.998
6782.0,2012,6,4,1,0,1,15.58,19.695,87,7.0015
6787.0,2012,11,3,0,1,3,27.88,31.82,79,8.9981
6790.0,2011,2,1,1,0,2,7.38,8.335,43,16.9979
6792.0,2012,8,1,0,0,3,14.76,18.94,93,0
6799.0,2011,13,3,0,1,1,28.7,33.335,79,6.0032
6801.0,2011,12,3,0,0,2,28.7,33.335,79,15.0013
6803.0,2012,2,2,0,1,1,14.76,17.425,71,8.9981
6809.0,2011,7,2,0,0,1,22.96,26.515,56,0
6815.0,2011,15,4,0,0,1,25.42,31.06,31,32.9975
6816.0,2011,18,4,0,1,1,18.86,22.725,63,8.9981
6818.0,2012,10,2,0,0,1,23.78,27.275,64,0
6825.0,2012,1,1,0,1,1,5.74,7.575,50,11.0014
6826.0,2011,12,1,0,1,1,12.3,13.635,42,27.9993
6827.0,2012,9,3,0,1,1,24.6,30.305,64,6.0032
6835.0,2011,19,4,0,1,1,17.22,21.21,58,6.0032
6846.0,2011,3,3,0,1,1,28.7,33.335,79,0
6852.0,2011,20,2,0,1,1,31.16,35.605,62,7.0015
6855.0,2011,8,1,0,0,1,10.66,12.88,65,11.0014
6858.0,2011,1,2,0,0,1,17.22,21.21,69,7.0015
6860.0,2012,14,2,0,0,1,24.6,29.545,18,30.0026
6864.0,2012,19,2,0,1,1,25.42,31.06,38,27.9993
6865.0,2012,8,4,0,1,2,16.4,20.455,76,0
6866.0,2012,2,1,0,1,1,20.5,24.24,68,12.998
6867.0,2012,21,3,0,1,1,29.52,33.335,48,15.0013
6870.0,2011,6,2,0,1,1,13.12,15.15,81,16.9979
6872.0,2011,15,1,0,1,1,12.3,14.395,28,12.998
6898.0,2012,19,4,0,1,1,12.3,15.15,52,11.0014
6900.0,2011,3,2,0,0,1,16.4,20.455,66,8.9981
6904.0,2011,1,4,0,0,2,12.3,14.395,52,16.9979
6909.0,2011,6,1,0,0,2,10.66,12.88,56,11.0014
6910.0,2011,9,1,0,1,1,16.4,20.455,37,26.0027
6912.0,2012,15,3,0,0,1,32.8,37.88,55,11.0014
6913.0,2012,4,2,0,0,1,25.42,31.06,57,0
6917.0,2011,14,1,0,1,1,12.3,14.395,26,16.9979
6918.0,2012,22,2,0,1,1,21.32,25,59,12.998
6919.0,2012,12,1,0,0,2,17.22,21.21,67,16.9979
6924.0,2012,6,3,0,1,1,22.14,25.76,88,0
6927.0,2012,5,3,0,1,1,19.68,23.485,82,6.0032
6929.0,2011,9,3,0,1,1,33.62,37.12,41,12.998
6931.0,2011,11,3,0,0,1,29.52,34.09,62,16.9979
6933.0,2011,5,3,0,1,2,31.16,34.85,55,6.0032
6934.0,2011,22,4,0,1,1,10.66,13.635,52,7.0015
6946.0,2012,2,4,1,0,1,13.94,16.665,81,12.998
6947.0,2011,9,3,0,1,1,18.86,22.725,55,16.9979
6948.0,2011,6,3,0,1,1,26.24,29.545,78,8.9981
6949.0,2012,10,2,0,1,2,25.42,30.305,65,16.9979
6950.0,2011,8,3,0,1,2,30.34,33.335,51,11.0014
6954.0,2012,6,4,0,1,2,10.66,12.12,60,16.9979
6958.0,2012,16,2,0,1,1,27.88,31.82,65,11.0014
6968.0,2011,23,2,0,1,1,12.3,15.91,61,6.0032
6981.0,2011,0,1,0,1,1,9.02,12.88,41,6.0032
6983.0,2012,23,1,0,1,1,14.76,18.94,50,0
6984.0,2011,2,1,0,1,2,10.66,13.635,93,7.0015
6985.0,2011,16,3,0,1,1,32.8,35.605,41,15.0013
6987.0,2012,13,2,0,1,1,22.96,26.515,19,16.9979
6991.0,2011,22,3,0,0,1,29.52,34.09,66,15.0013
6993.0,2012,20,3,0,0,1,33.62,38.635,52,19.9995
6996.0,2011,18,4,1,0,1,13.94,15.91,39,16.9979
6999.0,2011,12,3,0,1,1,30.34,34.09,58,15.0013
7001.0,2011,23,1,0,1,2,12.3,16.665,81,0
7002.0,2011,0,1,0,0,2,18.86,22.725,88,19.9995
7007.0,2012,7,4,0,1,2,15.58,19.695,94,16.9979
7012.0,2011,21,4,0,0,1,19.68,23.485,36,16.9979
7019.0,2011,18,4,0,1,1,22.96,26.515,60,6.0032
7022.0,2011,2,4,0,1,2,13.12,16.665,70,8.9981
7023.0,2011,4,2,0,1,1,18.04,21.97,77,11.0014
7025.0,2012,18,1,0,1,1,20.5,24.24,29,16.9979
7039.0,2011,2,2,0,0,1,19.68,23.485,63,0
7043.0,2012,15,3,0,1,1,33.62,37.88,46,11.0014
7045.0,2011,10,1,0,0,1,12.3,14.395,52,16.9979
7051.0,2012,14,3,0,0,1,27.88,31.82,34,22.0028
7053.0,2012,0,4,0,1,1,15.58,19.695,76,0
7055.0,2012,2,4,0,1,1,17.22,21.21,88,6.0032
7061.0,2012,2,2,0,0,2,22.14,25.76,68,11.0014
7064.0,2012,5,1,0,1,1,8.2,11.365,55,6.0032
7066.0,2011,18,2,0,1,1,25.42,31.06,51,22.0028
7068.0,2012,15,1,0,0,1,6.56,6.06,40,36.9974
7069.0,2011,13,3,0,1,1,31.16,34.85,55,16.9979
7070.0,2012,3,2,0,1,2,21.32,25,83,15.0013
7075.0,2012,5,1,0,0,1,4.1,3.79,49,26.0027
7078.0,2011,18,4,0,1,1,22.96,26.515,60,0
7080.0,2011,9,1,0,1,1,6.56,7.575,64,15.0013
7082.0,2011,20,1,0,1,1,14.76,16.665,29,27.9993
7085.0,2012,21,2,0,1,1,13.94,15.15,57,26.0027
7092.0,2012,5,2,0,0,1,22.14,25.76,68,8.9981
7093.0,2012,2,1,0,1,2,18.04,21.97,51,32.9975
7096.0,2011,10,1,0,0,3,8.2,10.605,100,8.9981
7097.0,2011,10,4,0,0,1,13.12,16.665,61,8.9981
7098.0,2011,23,2,0,1,3,20.5,24.24,88,11.0014
7100.0,2011,1,4,0,1,1,22.96,26.515,60,19.9995
7112.0,2012,21,2,0,1,1,28.7,31.82,37,8.9981
7113.0,2012,17,2,0,0,2,25.42,30.305,65,8.9981
7117.0,2012,4,4,0,1,2,22.96,26.515,83,6.0032
7120.0,2012,17,3,0,1,1,31.98,34.85,40,11.0014
7123.0,2012,9,3,0,1,1,31.16,35.605,62,11.0014
7126.0,2011,19,2,0,1,1,27.88,31.82,57,23.9994
7129.0,2011,22,3,0,1,1,31.16,36.365,66,15.0013
7131.0,2011,19,1,0,1,1,9.02,12.88,55,6.0032
7132.0,2012,15,3,0,0,1,32.8,36.365,46,19.0012
7135.0,2012,16,4,0,1,2,16.4,20.455,54,11.0014
7137.0,2011,13,1,0,1,2,8.2,12.88,86,0
7141.0,2011,1,1,0,0,1,5.74,10.605,86,0
7142.0,2012,21,3,0,1,1,24.6,30.305,60,8.9981
7145.0,2012,22,2,0,1,2,18.86,22.725,41,32.9975
7150.0,2012,9,1,0,1,1,1.64,3.03,45,8.9981
7158.0,2011,0,3,0,0,1,18.86,22.725,72,11.0014
7164.0,2011,14,4,0,0,1,24.6,31.06,33,31.0009
7169.0,2011,17,4,0,0,3,14.76,17.425,87,11.0014
7170.0,2011,22,1,0,1,1,8.2,11.365,64,6.0032
7171.0,2011,9,4,0,0,1,12.3,15.15,61,11.0014
7173.0,2011,3,2,0,1,1,20.5,24.24,63,15.0013
7179.0,2012,5,4,0,0,1,12.3,15.15,87,8.9981
7183.0,2011,6,4,0,1,1,6.56,9.09,86,7.0015
7184.0,2011,19,1,0,1,1,12.3,13.635,56,22.0028
7188.0,2012,4,3,0,0,3,27.06,31.06,61,7.0015
7189.0,2012,4,1,0,1,1,19.68,23.485,67,6.0032
7190.0,2011,14,1,0,1,2,8.2,11.365,59,6.0032
7194.0,2012,6,2,0,1,1,17.22,21.21,26,15.0013
7196.0,2012,16,2,0,1,1,30.34,33.335,45,12.998
7199.0,2012,6,4,0,1,2,13.94,15.15,71,19.9995
7203.0,2012,3,1,0,1,1,4.92,7.575,54,7.0015
7208.0,2012,12,4,0,1,1,21.32,25,68,12.998
7209.0,2011,6,1,0,0,1,4.92,6.82,93,12.998
7213.0,2012,21,4,0,1,1,13.94,15.91,61,15.0013
7217.0,2012,3,3,0,0,1,22.14,25.76,73,15.0013
7222.0,2012,6,3,0,0,1,22.14,25.76,49,27.9993
7224.0,2011,11,2,0,0,1,31.98,36.365,55,7.0015
7225.0,2011,22,4,0,0,1,17.22,21.21,47,16.9979
7226.0,2011,4,3,0,1,1,27.06,31.06,74,15.0013
7227.0,2011,17,1,0,1,1,9.02,11.365,51,11.0014
7234.0,2011,16,3,0,1,3,26.24,28.03,94,19.0012
7236.0,2012,2,1,0,0,2,9.84,12.88,93,7.0015
7243.0,2012,15,1,0,1,1,18.86,22.725,24,16.9979
7245.0,2012,22,1,0,0,3,9.84,12.88,75,6.0032
7249.0,2012,13,4,0,0,1,26.24,31.06,41,30.0026
7251.0,2011,7,4,0,1,2,11.48,15.91,93,0
7259.0,2011,15,4,0,0,1,17.22,21.21,41,12.998
7260.0,2012,17,1,0,1,1,14.76,16.665,34,19.0012
7266.0,2012,7,4,1,0,1,16.4,20.455,87,0
7268.0,2011,12,3,0,1,1,30.34,32.575,35,16.9979
7275.0,2012,9,1,0,0,1,12.3,13.635,49,30.0026
7277.0,2011,18,4,0,1,2,16.4,20.455,76,11.0014
7278.0,2012,0,4,0,1,2,18.86,22.725,88,6.0032
7281.0,2011,21,1,0,0,3,9.84,9.09,93,40.9973
7282.0,2012,9,4,1,0,2,15.58,19.695,66,11.0014
7288.0,2012,20,4,0,1,1,13.94,15.15,46,26.0027
7289.0,2012,15,1,0,1,1,24.6,31.06,31,16.9979
7293.0,2012,10,3,0,0,1,29.52,34.09,62,6.0032
7304.0,2012,17,3,0,1,1,31.98,37.12,59,22.0028
